,prediction
1242,30.42320984907067
1243,29.858323000842333
1244,31.600349989361565
1245,31.363723732580787
1246,31.301621659673483
1247,31.134724858237092
1248,30.810010589766385
1249,30.122220665093145
1250,31.551647221285325
1251,31.330749835103806
1252,31.449856182728094
1253,31.237673374986407
1254,31.13786723769903
1255,30.252640914964864
1256,31.217189910090294
1257,29.055334900503105
1258,31.81042868436612
1259,31.61870792927641
1260,31.73979417785076
1261,31.847203153862267
1262,31.77669279042952
1263,31.884157679624884
1264,30.710845135844856
1265,30.483235229344327
1266,31.594210124148784
1267,30.929097364854037
1268,31.25593089938557
1269,31.168677142169184
1270,31.75356354407917
1271,31.617785360578605
1272,31.560493161489262
1273,31.447854058937892
1274,31.272981521800467
1275,31.08644144672271
1276,31.588134011781726
1277,31.450116910177375
1278,31.621974549513382
1279,31.589555477381975
1280,31.585668590620728
1281,31.375727613355277
1282,31.443725584953285
1283,29.695258963101928
1284,31.84722302922268
1285,31.854848170244104
1286,31.005751889109977
1287,30.889709570877756
1288,31.819917993364445
1289,31.288129341230572
1290,31.37081332577427
1291,31.236387751295013
1292,31.780488517607484
1293,31.72378644680076
1294,31.70183287183065
1295,31.61260087185979
1296,31.458474389492654
1297,31.260803396403745
1298,31.781066128858328
1299,31.634486790436885
1300,31.723215221825757
1301,31.64773869422409
1302,31.59029395184646
1303,31.359704461061494
1304,31.715712855030098
1305,30.30692352617152
1306,31.820999956497655
1307,31.879864216745997
1308,31.883516961757618
1309,31.898962496838806
1310,31.160492132515216
1311,30.971891445159276
1312,31.823957427931223
1313,31.43337112415932
1314,31.358913111783693
1315,31.340782055581332
1316,31.84933499624955
1317,31.799963316915317
1318,31.72982797691864
1319,31.70601564413105
1320,31.49727375523757
1321,31.22506791261162
1322,31.817299907719267
1323,31.644829469491334
1324,31.75911735593071
1325,31.689785349752544
1326,31.650148130931747
1327,31.448219237447706
1328,31.70252749225922
1329,30.43246901077604
1330,31.852449509659493
1331,31.65236605805594
1332,31.58074150228842
1333,31.89127708894009
1334,31.701398391524357
1335,31.773832694505266
1336,31.727851769970354
1337,31.828764468352315
1338,31.84753293438685
1339,31.826790378630246
1340,31.810095002384763
1341,31.800726036203955
1342,31.80858177118108
1343,31.857281688329635
1344,31.806436311688614
1345,31.837766293554903
1346,31.83417927588121
1347,31.88218311505971
1348,31.792831194411605
1349,31.861014119205155
1350,31.888738042056627
1351,31.89908059940267
1352,31.725739554620723
1353,31.726507377064237
1354,31.817663319213572
1355,31.06992240356388
1356,30.558526764799986
1357,31.485211460467028
1358,31.362366342564396
1359,31.331811586263754
1360,31.235001312576642
1361,31.728723865414043
1362,31.646992737887572
